device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
1493,ECG,Canon Medical,9,63,2,184,19,ICU,High,Good,0,4,1
1494,ECG,Philips,10,55,2,152,5,Lab,High,Poor,0,3,0
1495,X-Ray,Mindray,7,90,4,145,0,Diagnostic Center,Medium,Moderate,1,1,1
1496,X-Ray,Mindray,3,50,2,220,0,Ward,High,Poor,0,1,1
1497,MRI Scanner,Medtronic,6,69,2,152,0,ICU,Medium,Good,0,4,0
1498,X-Ray,Canon Medical,7,39,1,451,10,Diagnostic Center,Low,Good,0,2,1
1499,Infusion Pump,Siemens,9,43,4,115,20,Ward,High,Moderate,0,5,1
1500,Infusion Pump,Mindray,4,54,6,114,1,Ward,High,Good,0,2,0
1501,Ventilator,Philips,8,39,6,118,11,ICU,High,Good,0,2,1
1502,Infusion Pump,Philips,10,79,2,235,11,ICU,Medium,Good,0,3,0
1503,Infusion Pump,Fujifilm,9,26,4,105,0,ICU,Medium,Poor,0,2,1
1504,Ventilator,Fujifilm,8,62,6,102,10,Ward,Medium,Poor,0,3,0
1505,CT Scanner,Fujifilm,7,63,2,231,11,Operating Room,High,Moderate,0,3,0
1506,Infusion Pump,Fujifilm,6,14,12,91,8,Operating Room,Medium,Good,0,2,1
1507,X-Ray,Mindray,7,48,12,39,0,Operating Room,Medium,Good,1,3,0
1508,ECG,Medtronic,8,66,2,261,9,Ward,High,Good,0,4,1
1509,CT Scanner,Siemens,4,70,2,264,13,Diagnostic Center,High,Moderate,0,4,0
1510,Ventilator,Fujifilm,7,54,1,395,12,Diagnostic Center,Medium,Poor,0,3,0
1511,CT Scanner,Mindray,15,76,1,370,14,Ward,High,Good,0,3,1
1512,MRI Scanner,Siemens,2,57,12,102,0,ICU,Medium,Good,0,3,0
1513,X-Ray,Canon Medical,8,60,12,112,11,Ward,Medium,Good,0,2,1
1514,ECG,GE Healthcare,8,66,1,358,14,ICU,High,Moderate,0,4,1
1515,Infusion Pump,Fujifilm,3,83,4,140,0,Diagnostic Center,Low,Poor,1,2,1
1516,Patient Monitor,Canon Medical,5,43,4,74,0,ICU,Medium,Poor,0,3,0
1517,Ventilator,Siemens,4,47,2,263,16,Ward,High,Moderate,0,3,1
1518,Ventilator,Siemens,4,43,4,158,0,ICU,Medium,Good,0,4,0
1519,Ventilator,Fujifilm,3,51,12,87,0,Operating Room,Medium,Poor,0,2,0
1520,X-Ray,Medtronic,4,95,1,445,7,ICU,High,Good,0,3,1
1521,CT Scanner,Philips,6,74,1,409,2,Lab,High,Good,0,4,0
1522,Infusion Pump,Canon Medical,11,31,0,443,0,Diagnostic Center,Medium,Good,0,4,0
1523,Ventilator,GE Healthcare,4,44,2,251,10,Ward,Medium,Good,2,5,1
1524,Ventilator,GE Healthcare,6,69,2,271,10,Ward,Medium,Good,1,5,0
1525,MRI Scanner,Medtronic,4,37,2,152,0,Ward,High,Poor,1,3,1
1526,Ultrasound,Canon Medical,9,41,4,107,2,Operating Room,Low,Good,0,2,0
1527,ECG,Philips,8,93,6,105,0,ICU,Medium,Poor,0,3,1
1528,ECG,Canon Medical,3,44,2,172,0,Diagnostic Center,Medium,Poor,0,3,0
1529,Ventilator,GE Healthcare,13,83,2,224,0,ICU,Medium,Moderate,0,4,1
1530,Infusion Pump,Fujifilm,7,91,6,68,6,ICU,Medium,Good,0,2,0
1531,X-Ray,Siemens,9,41,6,32,17,Ward,Low,Moderate,0,4,0
1532,MRI Scanner,GE Healthcare,4,37,2,167,0,ICU,High,Poor,1,5,0
1533,Ventilator,GE Healthcare,10,53,2,219,10,Operating Room,Medium,Good,0,5,1
1534,Infusion Pump,GE Healthcare,6,32,6,55,7,ICU,Medium,Poor,0,4,0
1535,Ventilator,GE Healthcare,9,63,1,453,0,Diagnostic Center,Low,Moderate,2,5,1
1536,Ultrasound,Philips,9,54,2,261,0,Ward,Medium,Poor,0,4,1
1537,Ventilator,Mindray,9,69,2,205,19,Operating Room,Medium,Poor,0,1,1
1538,X-Ray,Siemens,11,94,1,347,1,ICU,Low,Good,0,4,0
1539,X-Ray,Philips,4,80,1,395,8,ICU,Low,Moderate,0,3,0
1540,ECG,Fujifilm,5,72,2,171,5,Operating Room,High,Good,0,4,1
1541,Infusion Pump,Siemens,2,10,6,112,0,Ward,High,Good,0,4,0
1542,Patient Monitor,Mindray,7,71,6,56,0,Ward,Medium,Moderate,0,2,0
1543,Infusion Pump,GE Healthcare,5,103,12,1,7,Ward,Low,Poor,1,5,0
1544,Ultrasound,GE Healthcare,8,5,1,344,0,ICU,Medium,Poor,0,5,1
1545,X-Ray,Philips,5,77,2,211,0,Lab,High,Good,0,3,1
1546,MRI Scanner,Siemens,6,56,6,118,0,Diagnostic Center,Medium,Good,0,3,0
1547,X-Ray,Fujifilm,5,38,4,79,0,Ward,High,Moderate,0,4,0
1548,X-Ray,GE Healthcare,2,80,2,166,0,Diagnostic Center,Medium,Good,0,4,0
1549,Infusion Pump,Medtronic,7,102,2,254,0,Diagnostic Center,Medium,Good,0,4,0
1550,Ventilator,Medtronic,9,79,2,198,12,ICU,Medium,Poor,0,3,1
1551,Infusion Pump,GE Healthcare,5,50,2,264,0,ICU,Low,Poor,1,4,0
1552,Ventilator,Mindray,5,36,1,358,2,Ward,Medium,Poor,0,1,1
1553,Ventilator,Philips,7,63,12,15,0,Ward,High,Moderate,0,4,0
1554,MRI Scanner,Mindray,4,81,1,415,13,Ward,Medium,Moderate,1,1,1
1555,X-Ray,Mindray,9,50,12,59,0,Ward,High,Poor,0,3,1
1556,Ventilator,Siemens,1,52,6,109,0,Ward,Medium,Good,0,3,0
1557,MRI Scanner,Canon Medical,9,130,2,233,0,Operating Room,Medium,Poor,0,4,1
1558,X-Ray,Siemens,1,86,6,78,0,ICU,Medium,Good,0,3,0
1559,Ventilator,Siemens,6,88,4,64,6,Lab,Low,Poor,0,3,1
1560,Infusion Pump,GE Healthcare,5,23,2,217,2,Diagnostic Center,Medium,Poor,0,5,0
1561,CT Scanner,Fujifilm,5,42,2,200,4,Lab,Low,Good,0,2,1
1562,Infusion Pump,Philips,10,61,4,173,9,ICU,High,Moderate,0,2,0
1563,Ultrasound,GE Healthcare,3,34,4,91,2,ICU,Medium,Good,1,5,0
1564,MRI Scanner,GE Healthcare,4,100,4,126,0,Ward,High,Moderate,0,5,0
1565,ECG,Siemens,6,95,4,114,4,Diagnostic Center,High,Moderate,0,4,0
1566,Infusion Pump,GE Healthcare,10,46,2,153,0,Diagnostic Center,Medium,Moderate,0,5,0
1567,Infusion Pump,Philips,8,104,4,121,12,Operating Room,High,Poor,0,3,1
1568,CT Scanner,GE Healthcare,7,59,2,166,0,ICU,High,Good,0,3,0
1569,Ventilator,GE Healthcare,4,124,4,120,2,Lab,High,Moderate,0,5,0
1570,X-Ray,Medtronic,6,63,6,141,7,Diagnostic Center,Medium,Poor,0,3,1
1571,Ultrasound,Fujifilm,6,74,4,103,21,Diagnostic Center,High,Moderate,0,4,1
1572,ECG,Philips,5,94,6,122,0,Operating Room,Medium,Poor,0,3,0
1573,Ultrasound,Mindray,4,91,4,158,0,Ward,Medium,Moderate,0,2,1
1574,Ultrasound,GE Healthcare,4,72,4,100,0,Operating Room,Medium,Poor,0,5,0
1575,X-Ray,Mindray,5,56,4,156,0,Diagnostic Center,High,Poor,0,1,1
1576,Infusion Pump,GE Healthcare,7,72,0,419,10,Operating Room,Medium,Poor,1,3,1
1577,CT Scanner,Mindray,5,39,12,29,2,Ward,Medium,Poor,1,2,0
1578,Patient Monitor,Mindray,6,63,0,397,0,Operating Room,Medium,Good,0,2,1
1579,X-Ray,Mindray,8,32,2,175,8,Diagnostic Center,Medium,Moderate,0,1,1
1580,ECG,Mindray,5,15,1,378,18,Operating Room,High,Good,0,3,1
1581,X-Ray,Canon Medical,4,61,1,348,0,Ward,Medium,Good,0,4,1
1582,Infusion Pump,Siemens,6,91,6,57,4,Lab,High,Moderate,0,3,0
1583,Ventilator,Medtronic,7,83,2,165,0,Operating Room,Medium,Poor,0,2,1
1584,Infusion Pump,Philips,7,57,6,85,0,ICU,High,Moderate,0,2,0
1585,X-Ray,GE Healthcare,8,103,2,259,6,Lab,Low,Poor,0,4,1
1586,MRI Scanner,Canon Medical,9,45,2,185,1,Ward,Medium,Poor,0,2,1
1587,Ventilator,Medtronic,1,12,2,229,3,Diagnostic Center,Low,Good,1,2,1
1588,Infusion Pump,GE Healthcare,12,5,4,179,0,Diagnostic Center,Low,Good,0,3,1
1589,Ventilator,Medtronic,3,30,6,118,11,Ward,Low,Good,0,2,0
1590,CT Scanner,Medtronic,13,80,4,72,0,Diagnostic Center,High,Moderate,1,4,0
1591,Ventilator,GE Healthcare,7,44,2,207,0,Ward,Medium,Good,0,5,0
1592,Ventilator,Philips,3,71,12,60,1,Operating Room,Medium,Poor,0,2,0
1593,Infusion Pump,Fujifilm,0,101,1,439,12,ICU,Medium,Good,0,3,1
1594,Ultrasound,Mindray,12,32,4,121,7,ICU,High,Good,1,2,1
1595,Ventilator,Philips,4,71,2,191,0,Diagnostic Center,High,Good,0,4,0
1596,Ultrasound,Philips,2,73,1,354,18,Diagnostic Center,Medium,Moderate,0,3,1
1597,MRI Scanner,GE Healthcare,8,38,2,263,2,Ward,Low,Poor,0,4,0
1598,MRI Scanner,GE Healthcare,3,93,0,376,0,Ward,Medium,Poor,2,5,0
1599,Ultrasound,Siemens,4,52,6,36,6,Ward,High,Poor,0,3,1
1600,MRI Scanner,Fujifilm,4,50,4,139,1,Diagnostic Center,Low,Good,0,2,0
1601,MRI Scanner,Fujifilm,6,112,6,102,2,ICU,Medium,Moderate,0,4,0
1602,ECG,Mindray,9,73,4,128,10,Ward,Low,Moderate,1,1,0
1603,Ventilator,Philips,10,83,4,91,0,Lab,Low,Good,0,2,1
1604,ECG,GE Healthcare,7,93,6,116,0,Diagnostic Center,Medium,Moderate,0,5,0
1605,CT Scanner,Medtronic,6,43,12,69,0,ICU,Medium,Good,0,4,0
1606,Infusion Pump,Medtronic,5,91,1,426,1,Diagnostic Center,Medium,Good,1,4,1
1607,Ultrasound,Philips,10,47,2,227,5,Operating Room,Medium,Good,0,3,0
1608,Ultrasound,Medtronic,8,46,6,76,0,ICU,High,Poor,0,4,0
1609,X-Ray,Mindray,5,53,12,50,0,Lab,Medium,Moderate,1,3,0
1610,Infusion Pump,Mindray,8,44,12,57,7,Lab,High,Good,0,3,0
1611,MRI Scanner,Canon Medical,6,80,4,82,7,ICU,Medium,Poor,0,4,0
1612,MRI Scanner,Mindray,8,66,1,358,10,Ward,Medium,Poor,0,1,1
1613,Ventilator,GE Healthcare,8,47,1,368,0,Lab,High,Poor,2,5,1
1614,Patient Monitor,Medtronic,6,76,12,62,1,ICU,Low,Moderate,0,4,0
1615,ECG,Siemens,5,53,2,211,4,Ward,Medium,Good,1,4,0
1616,Ultrasound,Siemens,10,51,1,353,9,ICU,Medium,Moderate,0,4,0
1617,Infusion Pump,GE Healthcare,4,61,12,23,6,Ward,High,Moderate,0,3,0
1618,Ultrasound,Siemens,6,71,1,398,0,ICU,Medium,Poor,1,5,1
1619,Infusion Pump,Fujifilm,10,69,6,49,16,Ward,High,Poor,0,4,0
1620,MRI Scanner,Philips,6,50,4,176,0,ICU,High,Good,0,4,1
1621,MRI Scanner,Fujifilm,5,81,1,432,0,Ward,High,Moderate,0,3,1
1622,Ventilator,GE Healthcare,11,54,2,262,0,Ward,High,Moderate,0,3,1
1623,Patient Monitor,Siemens,6,43,1,361,9,Lab,Medium,Poor,1,4,1
1624,ECG,Canon Medical,7,23,4,118,13,Operating Room,Medium,Good,0,4,0
1625,Infusion Pump,Philips,4,84,4,104,0,ICU,Medium,Moderate,1,3,0
1626,Ultrasound,Medtronic,6,60,0,427,0,Diagnostic Center,Medium,Good,1,4,0
1627,Ultrasound,Philips,8,65,12,64,9,Lab,Low,Good,0,4,0
1628,X-Ray,Mindray,2,86,2,270,0,Operating Room,High,Moderate,0,3,1
1629,ECG,Philips,5,48,2,197,7,Ward,Medium,Good,1,2,1
1630,Patient Monitor,Canon Medical,2,25,2,251,0,ICU,Low,Moderate,1,3,1
1631,CT Scanner,Siemens,4,61,1,388,0,Diagnostic Center,High,Good,0,5,0
1632,X-Ray,Medtronic,8,67,12,119,5,ICU,Medium,Poor,0,4,1
1633,Infusion Pump,Medtronic,6,53,2,258,6,Operating Room,Medium,Poor,1,2,1
1634,CT Scanner,Philips,3,96,2,190,4,Ward,High,Good,0,2,1
1635,Ultrasound,Siemens,6,5,6,138,13,Diagnostic Center,High,Moderate,0,5,0
1636,CT Scanner,Medtronic,5,88,4,170,16,Ward,Medium,Good,0,4,1
1637,Infusion Pump,Fujifilm,8,79,2,158,17,Ward,Medium,Moderate,0,4,1
1638,ECG,GE Healthcare,4,71,6,83,0,Lab,High,Good,0,5,0
1639,ECG,Mindray,11,5,6,72,2,ICU,Medium,Good,0,1,1
1640,Infusion Pump,Canon Medical,9,92,2,171,14,ICU,Medium,Poor,0,3,0
1641,Ultrasound,Canon Medical,7,34,4,144,0,ICU,High,Good,1,2,1
1642,Infusion Pump,Fujifilm,4,47,12,24,0,ICU,Medium,Moderate,0,2,0
1643,ECG,Medtronic,8,55,4,103,2,ICU,Medium,Good,0,3,0
1644,X-Ray,Mindray,8,70,6,114,2,Operating Room,High,Moderate,0,3,1
1645,Ultrasound,Canon Medical,3,75,12,72,0,Lab,Medium,Good,1,4,0
1646,Patient Monitor,Siemens,9,82,4,87,0,Diagnostic Center,High,Good,0,4,0
1647,ECG,Medtronic,4,80,1,426,11,Ward,High,Good,0,2,1
1648,ECG,Fujifilm,11,66,2,176,0,Ward,High,Good,0,4,0
1649,ECG,Mindray,7,70,4,96,3,Diagnostic Center,Low,Poor,0,2,1
1650,Ultrasound,Siemens,3,32,2,249,2,Diagnostic Center,Low,Poor,0,4,0
1651,ECG,Siemens,7,41,12,65,7,Operating Room,Medium,Poor,0,4,0
1652,X-Ray,Canon Medical,4,82,2,160,6,Ward,Medium,Good,0,4,0
1653,Ventilator,Canon Medical,4,80,4,143,0,Diagnostic Center,High,Good,0,3,1
1654,X-Ray,Siemens,7,78,6,108,0,ICU,Medium,Moderate,0,3,0
1655,MRI Scanner,Siemens,7,47,4,113,1,ICU,High,Poor,0,3,1
1656,Ultrasound,Mindray,9,82,2,172,0,Lab,Medium,Moderate,0,2,0
1657,Patient Monitor,Mindray,10,30,1,384,0,Operating Room,Low,Good,0,2,1
1658,Ventilator,Mindray,4,86,4,76,6,ICU,High,Poor,0,2,1
1659,Patient Monitor,Fujifilm,8,53,6,95,4,Operating Room,Medium,Good,0,2,0
1660,CT Scanner,Siemens,4,102,4,86,0,Lab,Medium,Poor,0,5,0
1661,Ultrasound,Mindray,7,21,2,195,1,Diagnostic Center,High,Poor,0,1,1
1662,Ultrasound,Medtronic,10,104,1,363,0,Ward,Medium,Poor,0,3,1
1663,Infusion Pump,Fujifilm,12,50,6,126,3,ICU,Medium,Good,1,4,0
1664,CT Scanner,Siemens,7,50,12,97,0,Ward,Medium,Moderate,0,5,0
1665,Patient Monitor,Siemens,5,64,2,197,19,Diagnostic Center,High,Moderate,0,4,1
1666,Infusion Pump,Medtronic,7,42,6,120,6,ICU,Medium,Good,1,3,1
1667,Infusion Pump,Fujifilm,6,58,2,222,0,Ward,Low,Moderate,0,2,0
1668,Ventilator,Mindray,9,41,4,109,0,Ward,Medium,Moderate,0,1,1
1669,MRI Scanner,Mindray,9,42,6,44,6,ICU,Medium,Good,1,1,0
1670,Patient Monitor,Philips,4,72,1,351,11,Diagnostic Center,High,Good,0,3,1
1671,Ultrasound,Mindray,4,37,4,69,16,ICU,High,Good,0,3,0
1672,Ventilator,Mindray,4,40,2,228,12,Lab,Low,Poor,0,1,1
1673,MRI Scanner,Mindray,2,25,2,183,5,Ward,High,Poor,0,2,0
1674,Patient Monitor,Medtronic,10,47,4,126,14,Ward,Low,Poor,0,4,1
1675,MRI Scanner,GE Healthcare,8,92,0,393,5,Diagnostic Center,High,Good,1,4,1
1676,Ultrasound,Medtronic,2,38,4,92,1,Operating Room,High,Moderate,0,3,0
1677,X-Ray,Canon Medical,4,41,2,262,0,Operating Room,High,Good,0,3,1
1678,Patient Monitor,Fujifilm,14,64,4,144,15,Lab,Medium,Moderate,2,2,1
1679,Ventilator,Medtronic,2,50,1,377,5,Ward,Medium,Moderate,0,3,1
1680,CT Scanner,Medtronic,3,115,6,112,1,Operating Room,Low,Poor,0,3,0
1681,Ventilator,Fujifilm,5,55,4,170,0,Ward,Medium,Good,0,3,0
1682,Ventilator,GE Healthcare,6,68,12,90,12,Diagnostic Center,High,Good,0,3,1
1683,Ultrasound,Siemens,10,83,12,99,10,Operating Room,Medium,Poor,1,4,1
1684,CT Scanner,Medtronic,3,83,2,210,0,ICU,Medium,Poor,0,3,0
1685,X-Ray,Siemens,7,65,0,364,8,Diagnostic Center,Medium,Moderate,0,3,1
1686,Ultrasound,Philips,4,55,4,71,8,Operating Room,High,Good,0,3,0
1687,Ultrasound,Fujifilm,6,110,4,140,0,Ward,High,Moderate,0,4,0
1688,Patient Monitor,Canon Medical,5,57,0,453,10,ICU,Medium,Moderate,1,3,1
1689,CT Scanner,GE Healthcare,8,48,1,360,7,Diagnostic Center,Medium,Poor,1,4,0
1690,Ultrasound,Siemens,6,43,4,154,7,Diagnostic Center,Medium,Moderate,0,3,1
1691,CT Scanner,GE Healthcare,1,16,12,1,16,Operating Room,High,Good,0,3,0
1692,X-Ray,Canon Medical,5,80,12,33,25,Ward,Low,Moderate,0,2,0
1693,Infusion Pump,GE Healthcare,9,5,1,375,13,Ward,High,Good,0,3,1
1694,Infusion Pump,Mindray,4,59,2,237,5,Ward,High,Good,0,3,1
1695,MRI Scanner,Canon Medical,1,54,0,365,8,Operating Room,Medium,Good,1,3,1
1696,ECG,GE Healthcare,4,115,4,123,6,ICU,Medium,Good,0,4,0
1697,Infusion Pump,Siemens,8,14,6,84,20,Diagnostic Center,High,Poor,0,5,0
1698,CT Scanner,Medtronic,6,37,6,146,3,ICU,Low,Moderate,0,2,0
1699,CT Scanner,Philips,6,56,4,121,0,Lab,Medium,Moderate,0,3,0
1700,Infusion Pump,Canon Medical,6,55,1,419,9,Ward,High,Moderate,0,4,0
1701,Patient Monitor,Fujifilm,2,46,2,187,19,ICU,Medium,Poor,0,3,0
1702,Ultrasound,Philips,5,57,12,39,0,Operating Room,Medium,Poor,0,4,0
1703,CT Scanner,Philips,10,28,2,174,0,Lab,Medium,Poor,0,4,1
1704,ECG,Mindray,3,68,2,177,0,Lab,Low,Good,0,2,0
1705,CT Scanner,Siemens,8,5,6,47,0,ICU,Medium,Good,0,3,0
1706,Infusion Pump,GE Healthcare,1,59,6,108,0,Ward,Medium,Moderate,0,3,0
1707,Ventilator,Siemens,9,44,12,33,9,Diagnostic Center,Medium,Moderate,1,5,0
1708,Ventilator,Fujifilm,10,85,2,237,5,Lab,Medium,Good,0,2,1
1709,MRI Scanner,Fujifilm,5,103,4,88,0,Lab,Medium,Good,1,3,0
1710,X-Ray,Siemens,12,51,4,167,8,Ward,Medium,Moderate,0,5,0
1711,Ventilator,Canon Medical,2,94,12,48,4,Lab,Low,Moderate,0,3,0
1712,Infusion Pump,GE Healthcare,5,52,6,93,9,Ward,Medium,Moderate,1,4,0
1713,Ventilator,Medtronic,3,35,6,100,0,Ward,Medium,Poor,0,2,0
1714,X-Ray,Siemens,5,103,1,397,0,Ward,Medium,Moderate,0,4,1
1715,Ultrasound,GE Healthcare,8,73,6,133,8,ICU,Medium,Good,0,5,0
1716,Infusion Pump,Mindray,3,60,2,213,9,Ward,High,Moderate,0,3,1
1717,Infusion Pump,Siemens,11,77,0,376,0,ICU,Low,Poor,0,4,1
1718,Ventilator,GE Healthcare,2,66,1,358,5,Ward,High,Good,0,4,1
1719,CT Scanner,Mindray,5,58,4,95,0,Lab,Medium,Moderate,0,3,0
1720,ECG,Mindray,4,26,2,228,10,Diagnostic Center,Medium,Good,0,1,0
1721,Ultrasound,Medtronic,3,53,6,84,7,ICU,Medium,Good,0,2,0
1722,MRI Scanner,Fujifilm,9,75,6,78,12,Ward,Medium,Moderate,0,2,1
1723,CT Scanner,Canon Medical,12,56,0,411,0,Ward,High,Moderate,0,3,1
1724,Patient Monitor,GE Healthcare,4,82,4,155,0,ICU,Medium,Moderate,0,4,0
1725,Patient Monitor,GE Healthcare,7,69,1,393,1,ICU,Low,Good,0,5,1
1726,Ventilator,Siemens,2,38,2,234,0,Ward,Medium,Moderate,0,5,0
1727,X-Ray,GE Healthcare,5,27,4,153,5,Operating Room,High,Good,0,5,0
1728,ECG,Canon Medical,5,56,6,51,0,Diagnostic Center,Low,Good,1,4,0
1729,MRI Scanner,GE Healthcare,3,46,4,165,14,Diagnostic Center,Medium,Good,0,3,0
1730,MRI Scanner,Philips,6,68,6,114,16,Lab,Medium,Poor,0,3,0
1731,Ultrasound,GE Healthcare,11,42,6,90,11,ICU,Medium,Good,0,4,0
1732,Ventilator,Philips,4,44,2,231,6,Lab,Medium,Good,0,2,0
1733,Infusion Pump,Medtronic,7,86,4,90,1,Ward,High,Good,0,4,0
1734,MRI Scanner,Philips,9,63,6,98,4,Ward,Low,Moderate,0,4,0
1735,X-Ray,Philips,6,42,0,439,0,Diagnostic Center,High,Poor,2,3,1
1736,CT Scanner,Fujifilm,8,60,6,89,3,Lab,Medium,Moderate,0,4,0
1737,Infusion Pump,Mindray,10,94,6,134,6,Operating Room,Medium,Poor,0,2,1
1738,Infusion Pump,Canon Medical,9,67,2,157,0,ICU,Low,Good,0,2,1
1739,X-Ray,Canon Medical,5,74,12,84,15,Diagnostic Center,High,Poor,0,3,1
1740,ECG,Medtronic,4,41,1,440,3,Lab,Medium,Moderate,0,2,1
1741,Ventilator,GE Healthcare,6,85,12,113,0,Ward,Medium,Good,0,5,0
1742,Infusion Pump,GE Healthcare,6,117,2,162,1,Ward,Medium,Moderate,0,4,0
1743,X-Ray,Medtronic,8,40,6,53,0,ICU,Low,Moderate,1,4,0
1744,CT Scanner,Philips,9,30,4,152,0,ICU,High,Good,0,4,1
1745,Ventilator,GE Healthcare,10,64,6,149,15,Operating Room,Medium,Poor,0,5,0
1746,Ultrasound,Siemens,3,81,1,413,4,ICU,High,Moderate,1,4,1
1747,ECG,GE Healthcare,8,57,2,254,11,Diagnostic Center,Medium,Moderate,0,5,0
1748,Infusion Pump,Fujifilm,2,33,1,444,7,Diagnostic Center,High,Good,1,3,1
1749,X-Ray,Siemens,4,57,6,133,6,Ward,Low,Good,0,5,0
1750,Ventilator,GE Healthcare,3,74,2,202,2,Ward,High,Poor,0,3,1
1751,Patient Monitor,Medtronic,3,49,4,171,0,Ward,Medium,Moderate,0,3,0
1752,Ultrasound,Canon Medical,8,75,6,48,12,ICU,High,Moderate,0,2,1
1753,X-Ray,Canon Medical,6,89,12,49,7,ICU,Medium,Moderate,0,2,0
1754,Infusion Pump,Philips,6,66,1,415,3,Ward,Medium,Poor,0,3,1
1755,Ventilator,Philips,7,59,6,32,9,Diagnostic Center,High,Moderate,0,3,0
1756,X-Ray,Mindray,7,80,1,337,16,Diagnostic Center,High,Good,0,2,1
1757,Ventilator,Siemens,4,38,6,132,4,Diagnostic Center,High,Moderate,0,5,0
1758,Ventilator,Philips,3,36,6,121,14,Operating Room,High,Moderate,0,4,0
1759,Infusion Pump,Fujifilm,9,53,0,365,0,Diagnostic Center,High,Poor,0,2,1
1760,CT Scanner,Siemens,2,47,2,257,0,Ward,Medium,Moderate,0,4,0
1761,MRI Scanner,Siemens,5,39,4,173,0,ICU,Medium,Good,1,3,1
1762,CT Scanner,Siemens,5,105,2,198,3,Operating Room,Medium,Good,0,5,0
1763,MRI Scanner,GE Healthcare,7,114,12,7,14,Diagnostic Center,High,Moderate,0,3,1
1764,Ventilator,Siemens,4,51,2,168,0,ICU,High,Moderate,1,3,0
1765,Infusion Pump,GE Healthcare,8,62,12,98,5,Ward,Medium,Good,1,4,0
1766,Ventilator,GE Healthcare,7,55,4,160,11,Ward,Medium,Moderate,1,4,1
1767,ECG,Philips,5,87,12,90,6,ICU,High,Poor,1,2,1
1768,Infusion Pump,GE Healthcare,8,92,6,133,0,ICU,Medium,Good,1,5,0
1769,Ultrasound,Mindray,8,15,6,74,0,Ward,High,Moderate,0,1,0
1770,ECG,Mindray,1,71,1,431,14,Diagnostic Center,High,Good,0,3,1
1771,CT Scanner,Philips,8,27,4,120,0,Diagnostic Center,Medium,Good,0,2,0
1772,CT Scanner,Fujifilm,9,103,1,448,2,Diagnostic Center,High,Good,0,2,1
1773,Ventilator,Medtronic,7,71,2,226,3,ICU,Low,Moderate,0,3,0
1774,Ultrasound,Mindray,1,39,4,81,11,ICU,Low,Poor,0,1,0
1775,Patient Monitor,Siemens,8,53,6,99,10,ICU,Medium,Poor,1,5,0
1776,CT Scanner,Mindray,8,52,0,446,6,Diagnostic Center,High,Good,0,1,0
1777,ECG,Fujifilm,7,73,4,81,12,ICU,High,Good,1,2,1
1778,X-Ray,Siemens,4,86,4,175,14,Operating Room,Medium,Moderate,0,5,0
1779,Ventilator,Medtronic,8,31,1,392,0,ICU,Medium,Good,1,2,0
1780,Patient Monitor,Mindray,5,105,4,115,0,ICU,Low,Poor,0,1,0
1781,Patient Monitor,Siemens,5,100,6,57,8,ICU,High,Good,2,3,1
1782,Patient Monitor,Canon Medical,5,38,1,415,18,Lab,Medium,Good,0,2,1
1783,MRI Scanner,GE Healthcare,8,61,6,111,0,ICU,Medium,Good,0,5,0
1784,CT Scanner,GE Healthcare,11,102,4,135,0,ICU,Low,Poor,0,5,0
1785,Ultrasound,GE Healthcare,7,90,6,75,7,Ward,Medium,Good,0,5,0
1786,X-Ray,Canon Medical,6,51,2,195,13,Operating Room,Medium,Good,0,4,1
1787,Ultrasound,Medtronic,3,80,6,118,3,Ward,Low,Moderate,0,2,0
1788,Infusion Pump,Fujifilm,9,134,1,428,27,Diagnostic Center,High,Moderate,0,4,1
1789,Infusion Pump,Canon Medical,6,62,2,267,0,Ward,High,Poor,0,2,0
1790,CT Scanner,Siemens,5,44,1,454,0,ICU,Medium,Good,1,4,0
1791,Ultrasound,GE Healthcare,5,64,6,54,0,Ward,Medium,Good,0,3,0
1792,Patient Monitor,Mindray,6,66,6,100,3,Ward,High,Moderate,0,1,1
1793,CT Scanner,Canon Medical,5,46,0,383,5,Lab,High,Good,0,4,0
1794,Ultrasound,Mindray,6,71,0,435,0,Diagnostic Center,High,Moderate,0,3,0
1795,Ventilator,GE Healthcare,6,28,2,269,12,Diagnostic Center,Medium,Good,0,5,1
1796,Ultrasound,Canon Medical,5,43,1,380,6,Ward,Medium,Poor,0,3,0
1797,Ultrasound,Siemens,4,78,4,151,0,ICU,Low,Good,0,3,0
1798,Ventilator,GE Healthcare,4,16,4,180,7,Diagnostic Center,Medium,Poor,0,4,0
1799,Ventilator,Mindray,5,82,12,89,0,Ward,Medium,Poor,0,1,0
1800,X-Ray,Canon Medical,7,9,12,62,2,Lab,Medium,Poor,0,2,0
1801,Ultrasound,Philips,9,16,4,137,9,Diagnostic Center,Medium,Moderate,0,3,0
1802,Ventilator,Mindray,7,47,0,422,12,Operating Room,Medium,Poor,0,2,1
1803,ECG,Philips,4,67,2,163,9,Ward,High,Moderate,0,2,1
1804,X-Ray,GE Healthcare,1,93,4,138,2,Operating Room,Low,Good,0,4,0
1805,CT Scanner,Fujifilm,4,61,4,117,0,ICU,Low,Poor,0,4,0
1806,ECG,Siemens,6,53,4,133,0,Ward,High,Moderate,1,3,0
